step,scramble,epsilon,sr,avg_len,avg_return,loss,replay_fill,td_mean,td_max
1160001,4,0.050000000000000044,0.11428571428571428,177.5857142857143,0.33592000000000155,1.5728121070424095e-05,1.0,0.005524140316992998,0.16327980160713196
1180001,4,0.050000000000000044,0.15714285714285714,171.24285714285713,0.32456500000000155,4.631901902030222e-06,1.0,0.004287170246243477,0.11647792160511017
1200001,4,0.050000000000000044,0.18571428571428572,166.78571428571428,0.3458780000000015,4.364177584648132e-06,1.0,0.004105034284293652,0.08296207338571548
1220001,4,0.050000000000000044,0.18571428571428572,163.55714285714285,0.33400800000000147,9.792158380150795e-06,1.0,0.00574979092925787,0.12849442660808563
1240001,4,0.050000000000000044,0.2571428571428571,153.44285714285715,0.37915100000000174,1.3044347724644467e-05,1.0,0.006285237148404121,0.267636775970459
1260001,4,0.050000000000000044,0.17142857142857143,168.71428571428572,0.3514850000000015,6.912247499712976e-06,1.0,0.004595838487148285,0.13613510131835938
1280001,4,0.050000000000000044,0.21428571428571427,162.45714285714286,0.3316680000000015,5.776965281256707e-06,1.0,0.005720231216400862,0.25538402795791626
1300001,4,0.050000000000000044,0.12857142857142856,176.4142857142857,0.37070700000000173,7.981363523867913e-06,1.0,0.005478429142385721,0.08347699046134949
1320001,4,0.050000000000000044,0.15714285714285714,171.22857142857143,0.3541580000000017,1.1565143722691573e-05,1.0,0.005483146756887436,0.09497221559286118
1340001,4,0.050000000000000044,0.24285714285714285,156.61428571428573,0.3461790000000014,9.843386578722857e-06,1.0,0.005246835760772228,0.26708048582077026
1360001,4,0.050000000000000044,0.17142857142857143,170.45714285714286,0.3903240000000016,3.2215066312346607e-06,1.0,0.0042160446755588055,0.16625270247459412
1380001,4,0.050000000000000044,0.18571428571428572,164.92857142857142,0.3336050000000016,8.29055170470383e-06,1.0,0.005636679008603096,0.16551199555397034
1400001,4,0.050000000000000044,0.18571428571428572,168.54285714285714,0.2695990000000014,9.007253538584337e-06,1.0,0.00756597938016057,0.2557005286216736
1420001,4,0.050000000000000044,0.05714285714285714,191.7,0.21261800000000122,6.74687180435285e-05,1.0,0.01564728654921055,0.8063586950302124
1440001,4,0.050000000000000044,0.12857142857142856,174.82857142857142,0.26422600000000135,2.4684646632522345e-05,1.0,0.010877111926674843,0.31350210309028625
1460001,4,0.050000000000000044,0.14285714285714285,172.32857142857142,0.23815800000000154,2.769981074379757e-05,1.0,0.015123004093766212,0.2720588445663452
1480001,4,0.050000000000000044,0.17142857142857143,167.31428571428572,0.3172860000000014,2.333411612198688e-05,1.0,0.009490272030234337,0.2426362782716751
1500001,4,0.050000000000000044,0.08571428571428572,183.78571428571428,0.3150940000000015,2.5575598556315526e-05,1.0,0.009614378213882446,0.17665976285934448
1520001,4,0.050000000000000044,0.17142857142857143,168.4142857142857,0.32705300000000165,5.324228550307453e-05,1.0,0.014666986651718616,0.562272310256958
1540001,4,0.050000000000000044,0.24285714285714285,153.1,0.3376690000000016,3.000029937538784e-05,1.0,0.008970117196440697,0.3713971972465515
1560001,4,0.050000000000000044,0.15714285714285714,171.54285714285714,0.32199300000000153,2.7715213946066797e-06,1.0,0.005218375474214554,0.07756606489419937
1580001,4,0.050000000000000044,0.12857142857142856,174.97142857142856,0.3340050000000014,4.311953489377629e-06,1.0,0.00633136834949255,0.1437881588935852
1600001,4,0.050000000000000044,0.1,181.24285714285713,0.3454320000000016,2.0347888494143263e-06,1.0,0.004533825442194939,0.03449311852455139
1620001,4,0.050000000000000044,0.12857142857142856,176.37142857142857,0.3477830000000015,9.785065230971668e-06,1.0,0.005803327076137066,0.09027320891618729
1640001,4,0.050000000000000044,0.11428571428571428,179.65714285714284,0.31741200000000175,5.543916813621763e-06,1.0,0.005927343852818012,0.13838618993759155
1660001,4,0.050000000000000044,0.1,180.71428571428572,0.3194710000000015,3.459870640654117e-05,1.0,0.008743414655327797,0.3418709933757782
1680001,4,0.050000000000000044,0.17142857142857143,168.28571428571428,0.31483800000000167,2.5610886495996965e-06,1.0,0.005072697997093201,0.07406380772590637
1700001,4,0.050000000000000044,0.21428571428571427,161.65714285714284,0.3399850000000015,1.5118097508093342e-05,1.0,0.005987129174172878,0.14307710528373718
1720001,4,0.050000000000000044,0.11428571428571428,178.22857142857143,0.3323560000000017,4.751184405904496e-06,1.0,0.00473514199256897,0.08569455146789551
1740001,4,0.050000000000000044,0.14285714285714285,174.27142857142857,0.33657100000000156,1.4276826732384507e-05,1.0,0.006554989144206047,0.2640928626060486
1760001,4,0.050000000000000044,0.12857142857142856,175.15714285714284,0.3310630000000018,7.20670095688547e-06,1.0,0.005768083035945892,0.1475854367017746
1780001,4,0.050000000000000044,0.1,180.45714285714286,0.36272400000000166,1.5016723409644328e-05,1.0,0.006723044440150261,0.21009576320648193
1800001,4,0.050000000000000044,0.12857142857142856,174.72857142857143,0.34332800000000174,4.2920728446915746e-06,1.0,0.005436641164124012,0.14859062433242798
1820001,4,0.050000000000000044,0.12857142857142856,176.5142857142857,0.2808290000000015,1.7655780538916588e-05,1.0,0.007495841011404991,0.3283434510231018
1840001,4,0.050000000000000044,0.1,180.4857142857143,0.3328030000000016,1.2475920811994001e-05,1.0,0.006261504255235195,0.12518149614334106
1860001,4,0.050000000000000044,0.17142857142857143,166.88571428571427,0.3366670000000017,3.994682629127055e-06,1.0,0.004949342459440231,0.0667109563946724
1880001,4,0.050000000000000044,0.14285714285714285,173.57142857142858,0.32578600000000146,9.334085916634649e-06,1.0,0.0076901549473404884,0.32321277260780334
1900001,4,0.050000000000000044,0.18571428571428572,166.0142857142857,0.3436370000000018,2.7475030037749093e-06,1.0,0.005567188840359449,0.08748739212751389
1920001,4,0.050000000000000044,0.014285714285714285,197.27142857142857,0.2871300000000016,1.5809029719093814e-05,1.0,0.008666574023663998,0.3769862949848175
1940001,4,0.050000000000000044,0.04285714285714286,193.45714285714286,0.2932410000000016,1.119916487368755e-05,1.0,0.008229680359363556,0.1963004767894745
1960001,4,0.050000000000000044,0.014285714285714285,197.18571428571428,0.2182510000000014,1.80042607098585e-05,1.0,0.013265255838632584,0.4201037883758545
1980001,4,0.050000000000000044,0.02857142857142857,194.81428571428572,0.1792470000000013,0.0005872374167665839,1.0,0.05186555162072182,6.642552852630615
2000001,4,0.050000000000000044,0.0,200.0,0.14819700000000136,5.8959856687579304e-05,1.0,0.017491919919848442,0.4207814633846283
2020001,4,0.050000000000000044,0.0,200.0,0.1296810000000012,2.9184642698965035e-05,1.0,0.012962590903043747,0.34577712416648865
2040001,4,0.050000000000000044,0.05714285714285714,188.75714285714287,0.20939200000000138,4.4660580897470936e-05,1.0,0.021505840122699738,0.3247203826904297
2060001,4,0.050000000000000044,0.08571428571428572,183.24285714285713,0.3101050000000015,4.447627725312486e-05,1.0,0.015174049884080887,0.34958821535110474
2080001,4,0.050000000000000044,0.05714285714285714,188.84285714285716,0.3094310000000015,3.581819328246638e-05,1.0,0.01278584636747837,0.30075761675834656
2100001,4,0.050000000000000044,0.05714285714285714,188.8,0.3127650000000016,1.0447693057358265e-05,1.0,0.008707269094884396,0.21914343535900116
2120001,4,0.050000000000000044,0.07142857142857142,186.97142857142856,0.3122930000000017,1.3983169992570765e-05,1.0,0.006787954363971949,0.1874702125787735
2140001,4,0.050000000000000044,0.08571428571428572,183.2,0.33922500000000155,1.3062126527074724e-05,1.0,0.008794022724032402,0.26757586002349854
2160001,4,0.050000000000000044,0.14285714285714285,172.0142857142857,0.3443640000000018,7.961610208440106e-06,1.0,0.007365931756794453,0.2111467868089676
2180001,4,0.050000000000000044,0.11428571428571428,178.72857142857143,0.37383200000000144,5.541531209019013e-06,1.0,0.004767168313264847,0.1927030384540558
2200001,4,0.050000000000000044,0.08571428571428572,185.52857142857144,0.32138200000000144,1.9079670892097056e-06,1.0,0.0052508218213915825,0.0835755467414856
2220001,4,0.050000000000000044,0.08571428571428572,183.57142857142858,0.21294800000000128,6.295092316577211e-05,1.0,0.034585461020469666,6.242691516876221
2240001,4,0.050000000000000044,0.11428571428571428,181.04285714285714,0.2638870000000014,4.743286990560591e-05,1.0,0.015228303149342537,0.3804730176925659
2260001,4,0.050000000000000044,0.1,181.14285714285714,0.26156400000000135,0.00014220303273759782,1.0,0.024744272232055664,3.04952073097229
2280001,4,0.050000000000000044,0.05714285714285714,188.84285714285716,0.3439490000000016,2.5300441848230548e-05,1.0,0.014828150160610676,0.38027268648147583
2300001,4,0.050000000000000044,0.0,200.0,0.30339500000000147,3.7150035495869815e-05,1.0,0.014755344949662685,0.4757276475429535
2320001,4,0.050000000000000044,0.014285714285714285,197.18571428571428,0.14889300000000127,1.520009300293168e-05,1.0,0.012852981686592102,0.34479230642318726
2340001,4,0.050000000000000044,0.17142857142857143,166.9857142857143,0.3058720000000016,1.9194303604308516e-05,1.0,0.00972842052578926,0.23233217000961304
2360001,4,0.050000000000000044,0.15714285714285714,169.88571428571427,0.3089620000000015,1.806567161111161e-05,1.0,0.0125180184841156,0.2712600827217102
2380001,4,0.050000000000000044,0.07142857142857142,188.4142857142857,0.2993570000000016,1.1787935363827273e-05,1.0,0.00881799403578043,0.22992736101150513
2400001,4,0.050000000000000044,0.12857142857142856,174.9142857142857,0.32045000000000157,1.6111207514768466e-05,1.0,0.010249825194478035,0.2209014743566513
2420001,4,0.050000000000000044,0.08571428571428572,184.0857142857143,0.26491900000000146,4.419616743689403e-06,1.0,0.007781177759170532,0.2678488492965698
2440001,4,0.050000000000000044,0.1,180.55714285714285,0.3594760000000019,1.7675703929853626e-05,1.0,0.008608468808233738,0.3300306499004364
2460001,4,0.050000000000000044,0.11428571428571428,177.81428571428572,0.34259200000000156,1.597494338057004e-05,1.0,0.009051265195012093,0.526178240776062
2480001,4,0.050000000000000044,0.04285714285714286,191.61428571428573,0.34006500000000167,4.645497938327026e-06,1.0,0.007830988615751266,0.13512426614761353
2500001,4,0.050000000000000044,0.08571428571428572,184.47142857142856,0.3043630000000016,7.681875104026403e-06,1.0,0.009710409678518772,0.2726282477378845
2520001,4,0.050000000000000044,0.1,180.34285714285716,0.3255090000000016,8.772934961598366e-06,1.0,0.00618818448856473,0.17477689683437347
2540001,4,0.050000000000000044,0.11428571428571428,177.55714285714285,0.31634900000000177,7.669841579627246e-06,1.0,0.00776433851569891,0.44164833426475525
2560001,4,0.050000000000000044,0.05714285714285714,188.77142857142857,0.3019660000000018,1.3527685041481163e-05,1.0,0.006926011294126511,0.20722483098506927
2580001,4,0.050000000000000044,0.11428571428571428,177.5142857142857,0.33157100000000156,2.302861048519844e-06,1.0,0.007224106229841709,0.08001124858856201
2600001,4,0.050000000000000044,0.05714285714285714,189.18571428571428,0.21314800000000145,2.2620595700573176e-05,1.0,0.018530074506998062,0.5453906059265137
2620001,4,0.050000000000000044,0.0,200.0,0.07158900000000115,4.8107140173669904e-05,1.0,0.02043205499649048,0.4198389947414398
2640001,4,0.050000000000000044,0.0,200.0,0.08004200000000122,6.397242395905778e-05,1.0,0.02401212975382805,0.610649585723877
2660001,4,0.050000000000000044,0.014285714285714285,197.2,0.15769500000000122,4.633435310097411e-05,1.0,0.02151854708790779,0.5940210819244385
2680001,4,0.050000000000000044,0.014285714285714285,197.21428571428572,0.1990850000000013,8.153886301442981e-05,1.0,0.023059668019413948,0.4100141227245331
2700001,4,0.050000000000000044,0.08571428571428572,185.37142857142857,0.33736700000000175,3.4014166885754094e-05,1.0,0.020423684269189835,0.5571518540382385
2720001,4,0.050000000000000044,0.08571428571428572,183.21428571428572,0.3331040000000015,2.2004796846886165e-05,1.0,0.014245384372770786,0.2644044756889343
2740001,4,0.050000000000000044,0.1,180.5142857142857,0.35518500000000164,2.5962544896174222e-05,1.0,0.01237892359495163,0.21892645955085754
2760001,4,0.050000000000000044,0.1,180.44285714285715,0.3492480000000016,1.4710067262058146e-05,1.0,0.009833650663495064,0.4172055125236511
2780001,4,0.050000000000000044,0.12857142857142856,175.9,0.3406990000000017,4.049329163535731e-06,1.0,0.007680603303015232,0.3294762372970581
2800001,4,0.050000000000000044,0.05714285714285714,189.04285714285714,0.34398900000000154,6.136482625151984e-06,1.0,0.007681255228817463,0.3254862427711487
2820001,4,0.050000000000000044,0.2,161.18571428571428,0.31915300000000174,2.690384917514166e-06,1.0,0.006405225954949856,0.19471415877342224
2840001,4,0.050000000000000044,0.04285714285714286,192.05714285714285,0.30694800000000155,2.56199064097018e-06,1.0,0.006622223183512688,0.1609894037246704
2860001,4,0.050000000000000044,0.14285714285714285,172.11428571428573,0.35191400000000145,2.7047376534028444e-06,1.0,0.007694534957408905,0.2663269340991974
2880001,4,0.050000000000000044,0.11428571428571428,178.1,0.3031580000000016,8.017706022656057e-06,1.0,0.007317011244595051,0.322302907705307
2900001,4,0.050000000000000044,0.17142857142857143,166.47142857142856,0.26318300000000155,1.2165269254182931e-05,1.0,0.008277609944343567,0.3348398506641388
2920001,4,0.050000000000000044,0.18571428571428572,167.05714285714285,0.36446700000000165,3.412907517486019e-06,1.0,0.0055333832278847694,0.17347604036331177
2940001,4,0.050000000000000044,0.05714285714285714,188.84285714285716,0.32631000000000154,3.594236204662593e-06,1.0,0.004749631509184837,0.07084058225154877
2960001,4,0.050000000000000044,0.15714285714285714,169.28571428571428,0.33121800000000173,3.919364644389134e-06,1.0,0.005591188557446003,0.268800288438797
2980001,4,0.050000000000000044,0.15714285714285714,169.25714285714287,0.3577370000000015,2.6245061235385947e-06,1.0,0.006444747094064951,0.2084067165851593
3000001,4,0.050000000000000044,0.08571428571428572,183.35714285714286,0.31657300000000155,6.939273589523509e-06,1.0,0.007616550195962191,0.36908799409866333
3020001,4,0.050000000000000044,0.05714285714285714,188.85714285714286,0.3339120000000017,2.2204960714589106e-06,1.0,0.006258019711822271,0.3534170985221863
3040001,4,0.050000000000000044,0.18571428571428572,166.35714285714286,0.36884700000000165,8.759885531617329e-06,1.0,0.006847212091088295,0.36106076836586
3060001,4,0.050000000000000044,0.17142857142857143,166.38571428571427,0.3585180000000017,1.0907725709330407e-06,1.0,0.00457742577418685,0.1651889979839325
3080001,4,0.050000000000000044,0.21428571428571427,158.02857142857144,0.3620550000000018,1.374380303786893e-06,1.0,0.0038904843386262655,0.025047510862350464
3100001,4,0.050000000000000044,0.08571428571428572,183.25714285714287,0.3568480000000017,6.090651368140243e-06,1.0,0.008161730132997036,0.27720335125923157
3120001,4,0.050000000000000044,0.12857142857142856,174.82857142857142,0.35201700000000175,2.1073551579320338e-06,1.0,0.004675283562391996,0.0889589935541153
3140001,4,0.050000000000000044,0.2,161.24285714285713,0.3442130000000016,1.3653941550728632e-06,1.0,0.005115455016493797,0.14710310101509094
3160001,4,0.050000000000000044,0.14285714285714285,172.65714285714284,0.3280510000000016,9.113022315432318e-06,1.0,0.008403865620493889,0.338265985250473
3180001,4,0.050000000000000044,0.2571428571428571,149.94285714285715,0.34984800000000155,3.516240667522652e-06,1.0,0.006434222683310509,0.27667611837387085
3200001,4,0.050000000000000044,0.14285714285714285,173.9,0.3389030000000016,6.689327847198001e-07,1.0,0.0039757173508405685,0.06680291891098022
3220001,4,0.050000000000000044,0.14285714285714285,172.22857142857143,0.31731500000000173,1.8558625924924854e-06,1.0,0.005413385108113289,0.09783938527107239
3240001,4,0.050000000000000044,0.12857142857142856,174.87142857142857,0.3494700000000019,9.850023161561694e-06,1.0,0.007664550095796585,0.28324609994888306
3260001,4,0.050000000000000044,0.14285714285714285,171.95714285714286,0.34891500000000164,3.51120456798526e-06,1.0,0.005038107745349407,0.10951860249042511
3280001,4,0.050000000000000044,0.14285714285714285,172.1,0.3424220000000016,1.6158273865585215e-06,1.0,0.00467440951615572,0.07046070694923401
3300001,4,0.050000000000000044,0.17142857142857143,166.55714285714285,0.3632890000000016,5.676997716363985e-06,1.0,0.0068292031064629555,0.37439513206481934
3320001,4,0.050000000000000044,0.17142857142857143,167.5,0.32215800000000167,1.4172585451888153e-06,1.0,0.005990492645651102,0.1719396710395813
3340001,4,0.050000000000000044,0.15714285714285714,169.77142857142857,0.3328200000000015,1.4919914974598214e-06,1.0,0.0042969901114702225,0.04100361466407776
3360001,4,0.050000000000000044,0.24285714285714285,155.27142857142857,0.3547940000000015,1.277094042961835e-06,1.0,0.004075690172612667,0.12734156847000122
3380001,4,0.050000000000000044,0.08571428571428572,183.12857142857143,0.34628400000000176,8.397230885748286e-06,1.0,0.006723025813698769,0.3095225393772125
3400001,4,0.050000000000000044,0.18571428571428572,164.34285714285716,0.34316700000000167,7.942639058455825e-06,1.0,0.005977317225188017,0.29850730299949646
3420001,4,0.050000000000000044,0.18571428571428572,163.64285714285714,0.36107800000000145,1.6684459751559189e-06,1.0,0.0057598380371928215,0.1798253357410431
3440001,4,0.050000000000000044,0.12857142857142856,176.15714285714284,0.3346700000000014,5.573869202635251e-06,1.0,0.009013010188937187,0.2806437015533447
3460001,4,0.050000000000000044,0.24285714285714285,152.84285714285716,0.33183000000000157,5.562098522204906e-06,1.0,0.00433700904250145,0.0657251626253128
3480001,4,0.050000000000000044,0.14285714285714285,172.18571428571428,0.35697900000000155,4.8235706344712526e-06,1.0,0.008276481181383133,0.1938660740852356
3500001,4,0.050000000000000044,0.2714285714285714,149.7,0.3518860000000016,6.494701665360481e-07,1.0,0.003736540675163269,0.07413351535797119
3520001,4,0.050000000000000044,0.24285714285714285,155.0142857142857,0.3737590000000018,7.417718279612018e-07,1.0,0.0035223313607275486,0.10777100920677185
3540001,4,0.050000000000000044,0.2,164.5142857142857,0.3484950000000016,1.3221922472439473e-06,1.0,0.006637449376285076,0.1591455489397049
3560001,4,0.050000000000000044,0.2571428571428571,156.77142857142857,0.3550140000000014,3.589734660636168e-06,1.0,0.005900421179831028,0.2674131989479065
3580001,4,0.050000000000000044,0.2857142857142857,148.22857142857143,0.35681500000000144,5.741645509260707e-06,1.0,0.007032110821455717,0.32606860995292664
3600001,4,0.050000000000000044,0.2571428571428571,158.68571428571428,0.3443350000000015,9.657086366132717e-07,1.0,0.0044031571596860886,0.08286827802658081
3620001,4,0.050000000000000044,0.2,161.88571428571427,0.3766510000000017,6.1374516917567234e-06,1.0,0.010268110781908035,0.4671614170074463
3640001,4,0.050000000000000044,0.3,147.3,0.3834460000000014,2.4697324079170357e-06,1.0,0.005127054639160633,0.1813560426235199
3660001,6,0.050000000000000044,0.15714285714285714,173.65714285714284,0.35446300000000186,5.187795068195555e-06,1.0,0.00938908290117979,0.32395997643470764
3680001,6,0.050000000000000044,0.05714285714285714,190.94285714285715,0.3805850000000019,9.566269000060856e-06,1.0,0.00997682474553585,0.3171880841255188
3700001,6,0.050000000000000044,0.1,185.6,0.2924290000000015,9.703247997094877e-06,1.0,0.007359754294157028,0.3201650381088257
3720001,6,0.050000000000000044,0.05714285714285714,191.5857142857143,0.3545930000000017,4.482850636122748e-05,1.0,0.039794277399778366,7.632758140563965
3740001,6,0.050000000000000044,0.02857142857142857,194.5,0.3534170000000016,1.1653088222374208e-05,1.0,0.01157702412456274,0.37197795510292053
3760001,6,0.050000000000000044,0.12857142857142856,181.64285714285714,0.36319800000000185,6.471841516031418e-06,1.0,0.008981505408883095,0.49457406997680664
3780001,6,0.050000000000000044,0.11428571428571428,181.95714285714286,0.39241500000000185,2.4650018985994393e-06,1.0,0.006210227496922016,0.2655273377895355
3800001,6,0.050000000000000044,0.21428571428571427,175.5142857142857,0.42885800000000196,3.3125704703707015e-06,1.0,0.009237667545676231,0.2799152433872223
3820001,6,0.050000000000000044,0.4,142.11428571428573,0.39751700000000156,4.714346232503885e-06,1.0,0.006587963551282883,0.19687016308307648
3840001,8,0.050000000000000044,0.18571428571428572,171.67142857142858,0.44728300000000154,3.3953228921745904e-06,1.0,0.008191660046577454,0.286911278963089
